gap,homo,lumo,is_camb3lyp/6-31g,is_QChem PBE0/def2-SVP DFT,is_QChem B3LYP/def2-SVP DFT,is_b3lyp/6-31g(d),is_QChem BP86/def2-SVP DFT,is_QChem M06-2X/def2-SVP DFT
3.0905,-5.985960221519999,-1.0495430754800001,1,0,0,0,0,0
1.9579,-5.4248614863296005,-3.0226405191687995,0,0,0,1,0,0
2.3308,-4.50865419176,-1.96629459772,0,0,0,1,0,0
2.4914,-6.481751635449999,-2.08330354832,1,0,0,0,0,0
2.814,-6.3576677250504,-1.1997499143874,1,0,0,0,0,0
2.4708,-6.548691639750001,-2.14316859281,1,0,0,0,0,0
1.619,-4.4362719106958,-2.5597748797102,0,0,0,1,0,0
2.3901,-4.8613137265890005,-2.1641213583858,0,0,0,1,0,0
2.6144,-5.092882603239999,-2.20847591408,0,0,0,1,0,0
2.421,-6.16174576126,-1.88438833231,1,0,0,0,0,0
1.125,-4.215043359914,-2.6977365958803996,0,0,0,1,0,0
2.469,-6.394947320940001,-2.3622202328899995,1,0,0,0,0,0
2.7876,-5.3391456271706,-2.4030373086766,0,0,0,1,0,0
2.0716,-5.447174821094801,-2.9559726287118,0,0,0,1,0,0
2.4829,-6.46896228504,-2.04847297698,1,0,0,0,0,0
1.7361,-5.515747508422,-3.344279076394,0,0,0,1,0,0
2.0477,-5.050432844416,-2.7029067588138003,0,0,0,1,0,0
2.2395,-5.79439207915,-1.66288766768,1,0,0,0,0,0
2.1364,-6.44147878734,-2.01554720251,1,0,0,0,0,0
2.4459,-4.984853409313401,-2.2577285188642,0,0,0,1,0,0
2.7611,-4.92335568179,-1.85146255783,0,0,0,1,0,0
3.0571,-5.096964310819999,-1.87812971402,0,0,0,1,0,0
2.4133,-6.60311440747,-2.8944749011900006,1,0,0,0,0,0
3.1148,-7.23822810676,-2.04112590334,1,0,0,0,0,0
2.1933,-6.12228925466,-2.3744653556199995,1,0,0,0,0,0
2.5879,-7.05863297328,-1.77472645535,1,0,0,0,0,0
2.7552,-6.46134309756,-2.05309891224,1,0,0,0,0,0
2.2948,-6.495901555059999,-2.4955560138,1,0,0,0,0,0
2.4287,-5.3002333482508,-2.5731084578016006,0,0,0,1,0,0
2.8448,-6.19358308037,-1.49689822614,1,0,0,0,0,0
3.185,-6.435220169051401,-2.8076705866748,0,0,0,1,0,0
1.8123,-5.3380571718162,-3.2155692307361994,0,0,0,1,0,0
1.8763,-5.4828217339514,-3.3235984246604,0,0,0,1,0,0
2.6698,-5.70323394322,-1.2266891844099999,1,0,0,0,0,0
2.2135,-4.553008747455201,-2.036772081921,0,0,0,1,0,0
2.8552,-4.940226739783,-1.6906432792218,0,0,0,1,0,0
2.8426,-5.64609003711,-0.862056640685,1,0,0,0,0,0
1.3889,-4.6819907069516,-2.7507987944074,0,0,0,1,0,0
1.7681,-4.7603594924684005,-2.835426198212,0,0,0,1,0,0
1.7476,-4.386747192070599,-2.3962344627116,0,0,0,1,0,0
1.8702,-5.2428173283062,-2.9053594547322,0,0,0,1,0,0
2.0091,-5.0765557729216,-2.7015461896207995,0,0,0,1,0,0
2.9654,-5.436018153712199,-2.2754159183732,0,0,0,1,0,0
1.5568,-4.7051203832326,-2.8958354703812,0,0,0,1,0,0
3.7334,-7.23196948847,-1.43431204326,1,0,0,0,0,0
2.4864,-5.242273100629,-2.4533783688176003,0,0,0,1,0,0
3.5376,-5.757112483260202,-2.0335067158578,0,0,0,1,0,0
2.3451,-4.2474249067073995,-1.5905053866169998,0,0,0,1,0,0
2.7761,-6.81073726632,-2.0220779346400004,1,0,0,0,0,0
3.4431,-6.39930114236,-1.28192829364,1,0,0,0,0,0
2.0785,-5.0675760162478,-2.8688962003598,0,0,0,1,0,0
2.349,-4.5734172853502,-1.9679272807552,0,0,0,1,0,0
1.5801,-5.1911156989722,-3.1682214228198,0,0,0,1,0,0
2.6783,-5.2006396833232,-2.2188162399444002,0,0,0,1,0,0
2.7908,-6.030314777209999,-1.49390497391,1,0,0,0,0,0
2.7796,-4.6890656667552,-1.6100975829961999,0,0,0,1,0,0
1.8758,-6.43712496592,-3.51979250229,1,0,0,0,0,0
3.4974,-8.948463582360002,-3.37312314329,1,0,0,0,0,0
3.1365,-6.0001101411299995,-1.0160730733324,1,0,0,0,0,0
2.8867,-4.781312258040601,-1.6234311610876002,0,0,0,1,0,0
3.0747,-5.717928090499999,-2.32657332003,0,0,0,1,0,0
3.5247,-5.1094815473922,-1.2223353629912,0,0,0,1,0,0
2.543,-5.6795600392592,-2.9293054725289993,0,0,0,1,0,0
1.7659,-4.624846800845599,-2.6561031785746003,0,0,0,1,0,0
2.4048,-5.2215924488954,-2.5309308128186,0,0,0,1,0,0
2.2046,-6.380253173649999,-2.4280717818300004,1,0,0,0,0,0
2.4142,-5.116012279518601,-2.5162366655342,0,0,0,1,0,0
1.1351,-4.706753066264199,-3.2041404495150005,0,0,0,1,0,0
2.7465,-7.04339459832,-2.33772998741,1,0,0,0,0,0
3.1761,-6.20310706473,-1.01879421172,1,0,0,0,0,0
3.1421,-5.646090037111399,-2.2288844519726005,0,0,0,1,0,0
2.5649,-6.160385192065401,-3.485506158627401,0,0,0,1,0,0
1.8979,-5.341594651718,-3.0248174298776003,0,0,0,1,0,0
2.069,-5.340234082525001,-2.8631818097492,0,0,0,1,0,0
4.1239,-6.325558292099998,-0.137145374654,1,0,0,0,0,0
1.953,-5.025942598942001,-2.8008677407098,0,0,0,1,0,0
2.9579,-5.65071597237,-2.44711975053,0,0,0,1,0,0
2.8569,-5.84636582232,-0.945323475296,1,0,0,0,0,0
2.6002,-6.1549429152899995,-1.8016657253699997,1,0,0,0,0,0
3.2936,-6.964481585129999,-1.6373089668600003,1,0,0,0,0,0
1.7374,-4.558723138065799,-2.5257606498852,0,0,0,1,0,0
1.7242,-5.314383267857999,-3.0659066195062006,0,0,0,1,0,0
2.3564,-4.875735760034799,-2.2242585167164,0,0,0,1,0,0
2.7245,-5.6044566198056005,-2.6939270021400006,0,0,0,1,0,0
2.8858,-5.249075946589999,-2.06099021356,0,0,0,1,0,0
2.2226,-5.23002797789,-2.5483460984899997,0,0,0,1,0,0
4.2032,-5.14295154954,-0.46259352562,0,0,0,1,0,0
3.5763,-5.977252578689999,-0.468035802392,1,0,0,0,0,0
2.6142,-4.6194045240736,-1.2868263427393998,0,0,0,1,0,0
1.9155,-4.7875708763284015,-2.615013988946,0,0,0,1,0,0
2.6415,-5.817793869270001,-1.3379837444,1,0,0,0,0,0
2.3124,-5.197918544937199,-2.7331113948984,0,0,0,1,0,0
2.3515,-5.2751988750996,-2.659912772315,0,0,0,1,0,0
1.7956,-5.9290884292554,-3.873812606309601,0,0,0,1,0,0
2.4213,-6.29290463146,-2.25609583583,1,0,0,0,0,0
1.5635,-4.417768169671,-2.6223610625881997,0,0,0,1,0,0
1.594,-4.4520545133346,-2.673518464245,0,0,0,1,0,0
2.0551,-3.972589929721401,-1.6446560404984003,0,0,0,1,0,0
2.0967,-5.340234082525001,-2.8724336802616,0,0,0,1,0,0
1.9666,-5.609354668900401,-2.8547462807526,0,0,0,1,0,0
3.3887,-6.587331804830001,-1.1896817023600001,1,0,0,0,0,0
1.9838,-4.7747815259142,-2.6846751316276,0,0,0,1,0,0
2.2507,-4.891518362673601,-2.2329661595516006,0,0,0,1,0,0
1.6616,-6.320932356839998,-4.18375026848,0,0,0,1,0,0
3.1902,-6.255897149409999,-1.40737277324,1,0,0,0,0,0
3.0485,-6.458349845330001,-1.3137656127600001,1,0,0,0,0,0
2.3699,-4.5532808612938,-1.7317324688504,0,0,0,1,0,0
2.2419,-4.9464853580708,-2.4414053599192003,0,0,0,1,0,0
2.7041,-5.048528047545799,-2.0000367137100006,0,0,0,1,0,0
2.3275,-6.11521429486,-1.90806223626,1,0,0,0,0,0
2.8589,-7.268432742840002,-2.4139218622200005,1,0,0,0,0,0
1.425,-4.7165491644538,-2.8117522942538,0,0,0,1,0,0
3.495,-7.20802347068,-1.6149956320899996,1,0,0,0,0,0
2.9422,-5.322274569180001,-2.06860940104,0,0,0,1,0,0
1.4492,-5.394384736410001,-3.680611780899999,0,0,0,1,0,0
2.2365,-5.3535676606200004,-2.75107090825,0,0,0,1,0,0
2.0731,-4.619404524069999,-2.3535125900500002,0,0,0,1,0,0
1.6872,-4.945124788877799,-2.8789644123879996,0,0,0,1,0,0
2.7769,-7.202309080060001,-1.90506898404,1,0,0,0,0,0
3.0938,-6.2792989395336,-2.4234458465715996,0,0,0,1,0,0
2.9941,-5.388126118119998,-2.1156850951100004,0,0,0,1,0,0
3.0633,-6.6646121349912,-1.8141829619462,1,0,0,0,0,0
1.5613,-4.833830228890399,-3.0536614967692,0,0,0,1,0,0
2.7425,-4.8357350257606,-1.7649303571596002,0,0,0,1,0,0
2.1924,-4.968798692836,-2.699369278912,0,0,0,1,0,0
2.931,-5.204449277059999,-2.0027578521,0,0,0,1,0,0
2.8265,-5.5854086511,-2.3728326725900004,0,0,0,1,0,0
2.7129,-6.0956220984786,-1.3360789475260004,1,0,0,0,0,0
2.8427,-6.74760685576,-2.07323533629,1,0,0,0,0,0
2.7454,-6.95305280391,-1.9646619146899995,1,0,0,0,0,0
2.2647,-5.362275303451601,-2.5393663418151995,0,0,0,1,0,0
1.7128,-5.162271632080601,-2.9935243384385997,0,0,0,1,0,0
3.2891,-6.423519273990001,-1.09906779411,1,0,0,0,0,0
3.008,-6.645019938609999,-2.2884773826300004,1,0,0,0,0,0
2.8844,-5.82350825988,-0.7787898060729999,1,0,0,0,0,0
2.3158,-6.150589093880001,-1.7197594599500001,1,0,0,0,0,0
1.9615,-4.856143563655601,-2.6063063461107996,0,0,0,1,0,0
1.3252,-4.631377532972,-2.9404621399116,0,0,0,1,0,0
1.7231,-4.759271037114,-2.6683483013116005,0,0,0,1,0,0
3.2244,-5.302954486636799,-1.7486035268435998,0,0,0,1,0,0
1.5889,-5.071385609988201,-2.9562447425504006,0,0,0,1,0,0
2.3412,-6.879854181319999,-2.26453136483,1,0,0,0,0,0
1.7371,-4.8523339699151995,-2.700729848105,0,0,0,1,0,0
2.9674,-5.5543876735032,-2.2765043737276005,0,0,0,1,0,0
2.2515,-4.6033498075962,-2.0286086667630006,0,0,0,1,0,0
2.976,-6.206372430790001,-1.2802956106099999,1,0,0,0,0,0
3.3949,-5.77888159035,-0.333611566124,1,0,0,0,0,0
1.8229,-5.14295154954,-3.0503961307059995,0,0,0,1,0,0
2.5279,-5.0419973154194,-2.1853462377966,0,0,0,1,0,0
2.7073,-5.536156046317,-2.4724263375196,0,0,0,1,0,0
1.9629,-4.4716467097138,-2.1935096529546,0,0,0,1,0,0
2.6529,-4.899409663993,-2.008200128868,0,0,0,1,0,0
2.1625,-5.221048221218201,-2.7105259462946,0,0,0,1,0,0
3.1803,-6.0580703887518,-2.3480703132794,0,0,0,1,0,0
2.7007,-6.21752909817,-1.6149956320899996,1,0,0,0,0,0
2.4889,-6.368280164760001,-2.01282606412,1,0,0,0,0,0
2.9228,-5.611531579609199,-2.398683487259,0,0,0,1,0,0
2.1016,-4.7404951822506,-2.2131018493338,0,0,0,1,0,0
2.328,-5.133971792866201,-2.4961002414777997,0,0,0,1,0,0
2.2383,-4.6060709459822,-2.0887458250936,0,0,0,1,0,0
3.2269,-5.1252641500310006,-1.6169004289612001,0,0,0,1,0,0
2.3027,-6.335354390289999,-2.33364827983,1,0,0,0,0,0
2.9368,-5.7369760592,-1.13063299938,1,0,0,0,0,0
2.2505,-5.42132400643,-2.56331235961,0,0,0,1,0,0
2.834,-5.938340299769999,-1.6890105961900002,1,0,0,0,0,0
2.1166,-4.7228077827416,-2.3012667330402,0,0,0,1,0,0
2.9828,-5.1625437459192005,-1.7826177566686,0,0,0,1,0,0
1.5151,-4.855327222139801,-3.0705325547624,0,0,0,1,0,0
2.054,-4.4765447588086005,-2.2035778649828,0,0,0,1,0,0
2.3966,-5.3897588011502,-2.8220926201206,0,0,0,1,0,0
2.4832,-4.7766863227844,-1.8868373568524,0,0,0,1,0,0
1.8061,-5.3554724574865995,-3.0223684053302002,0,0,0,1,0,0
2.3745,-5.8539850098,-1.6601665293,1,0,0,0,0,0
2.8423,-4.3682434510457995,-1.2100902402542,0,0,0,1,0,0
2.1836,-5.185945536038801,-2.8784201847107997,0,0,0,1,0,0
2.528,-4.997642759727599,-2.2073874587232005,0,0,0,1,0,0
2.0575,-4.5649817563536,-2.262626567959,0,0,0,1,0,0
1.6627,-5.043357884612401,-2.8337935151804006,0,0,0,1,0,0
2.0837,-4.9108384452142,-2.6441301696762,0,0,0,1,0,0
2.6301,-5.2439057836606,-2.2906542933348,0,0,0,1,0,0
2.6301,-6.142153564879999,-1.82996556459,1,0,0,0,0,0
2.9675,-6.434675941369999,-1.69717401135,1,0,0,0,0,0
1.7944,-5.13614870358,-2.84631075176,0,0,0,1,0,0
2.8185,-4.9873024338608,-1.7744543415105998,0,0,0,1,0,0
3.2959,-6.7718249874,-1.50723855201,1,0,0,0,0,0
2.6704,-4.4229383326044,-1.4416591169028,0,0,0,1,0,0
2.6363,-4.90294714389,-1.98316565572,0,0,0,1,0,0
1.551,-4.590560457182,-2.6893010668838,0,0,0,1,0,0
1.9687,-5.1562851276314,-2.9663129545786,0,0,0,1,0,0
2.7516,-7.14570940164,-2.1728290012200002,1,0,0,0,0,0
2.4426,-5.517108077615001,-2.5078011365376005,0,0,0,1,0,0
2.5431,-6.50025537648,-2.0247990730199996,1,0,0,0,0,0
2.294,-4.6302890776176,-1.9943223230993996,0,0,0,1,0,0
2.9315,-6.48420066,-1.56601514114,1,0,0,0,0,0
2.4941,-5.590850927875601,-2.461269670137,0,0,0,1,0,0
2.7899,-5.0324733310684,-2.1107870460202,0,0,0,1,0,0
2.8546,-5.433841243003401,-2.2648034786678,0,0,0,1,0,0
2.0226,-5.23111643325,-2.59950350015,0,0,0,1,0,0
2.5649,-8.37375915524,-2.3380021012499994,1,0,0,0,0,0
2.5806,-5.046351136836999,-2.1758222534456,0,0,0,1,0,0
2.0617,-5.764731670741001,-3.325231107692,0,0,0,1,0,0
3.0636,-5.92772786006,-0.8182463126700001,1,0,0,0,0,0
1.9179,-4.86022527123,-2.72875757348,0,0,0,1,0,0
2.0738,-4.764713313885999,-2.5165087793728,0,0,0,1,0,0
1.5664,-4.9938331659872,-3.0849545882081997,0,0,0,1,0,0
2.5471,-6.938902884300001,-2.5540604891000007,1,0,0,0,0,0
1.563,-4.7554614433736,-2.8618212405562,0,0,0,1,0,0
3.0024,-5.4335691291599995,-2.10343997238,0,0,0,1,0,0
2.8907,-6.59250196776,-1.90370841485,1,0,0,0,0,0
2.5713,-5.765003784579999,-1.73200458269,1,0,0,0,0,0
2.6948,-5.7530307756812,-2.7954254639378004,0,0,0,1,0,0
4.1979,-6.269230727510001,-1.2149882893500004,0,0,0,1,0,0
2.4449,-6.0577982749100014,-1.95023988125,1,0,0,0,0,0
2.984,-5.96446322827,-0.9798819327990002,1,0,0,0,0,0
2.2614,-4.9396825121058,-2.4024930809994,0,0,0,1,0,0
2.17,-4.4550477655592,-1.9921454123906,0,0,0,1,0,0
3.6452,-8.85948235714,-1.5216605854499998,1,0,0,0,0,0
2.5783,-6.39930114236,-2.31868201871,1,0,0,0,0,0
2.8164,-6.564474242390001,-2.1077937938,1,0,0,0,0,0
1.565,-4.886076085900001,-2.96087067781,0,0,0,1,0,0
2.4321,-5.72173768424,-1.6778539288099998,1,0,0,0,0,0
1.8197,-4.884171289031402,-2.5336519512045994,0,0,0,1,0,0
2.7451,-4.3747741831722,-1.3752633402844001,0,0,0,1,0,0
2.66,-5.500781247299001,-2.5257606498852,0,0,0,1,0,0
2.2326,-4.932063324624999,-2.4618138978142,0,0,0,1,0,0
2.6459,-5.58159905736,-1.15022519576,1,0,0,0,0,0
2.2085,-5.066759674732,-2.5328356096888007,0,0,0,1,0,0
2.0154,-5.1037671567816005,-2.756513185018,0,0,0,1,0,0
1.847,-4.434911341502801,-2.3276617753844,0,0,0,1,0,0
2.8294,-6.662163110439999,-1.89037483675,1,0,0,0,0,0
1.9743,-5.0773721144374,-2.8223647339591995,0,0,0,1,0,0
1.6976,-5.2711171675206,-2.9189651466622,0,0,0,1,0,0
2.4365,-5.849903302222801,-2.9108017315041996,0,0,0,1,0,0
1.9647,-5.440099861291201,-3.0724373516326002,0,0,0,1,0,0
2.8985,-6.336442845639999,-1.49336074624,1,0,0,0,0,0
2.7001,-4.930430641593401,-1.8125502789146,0,0,0,1,0,0
2.6166,-4.461850611524199,-1.5050616412966002,0,0,0,1,0,0
2.953,-6.717674333520001,-1.92901500184,1,0,0,0,0,0
2.6021,-6.234672269999999,-1.8990824795900003,1,0,0,0,0,0
1.6821,-5.208803098481201,-3.0215520638144,0,0,0,1,0,0
3.3588,-6.330728455030001,-0.911853473149,1,0,0,0,0,0
3.8318,-6.40964146822,-0.500145235347,1,0,0,0,0,0
1.1883,-4.302391902104601,-2.7801870889762,0,0,0,1,0,0
1.6333,-4.3208956431294006,-2.2601775434116,0,0,0,1,0,0
2.0996,-4.561172162613199,-2.1733732288981997,0,0,0,1,0,0
2.403,-4.831925432020199,-2.206843231046,0,0,0,1,0,0
2.7082,-5.287171883998,-1.9053410978772,0,0,0,1,0,0
1.8432,-4.7736930705598,-2.7208662721613996,0,0,0,1,0,0
1.9802,-4.625118914684201,-2.3390905566055995,0,0,0,1,0,0
1.6887,-4.6836233899832,-2.78916684565,0,0,0,1,0,0
2.189,-4.7843055102652,-2.2011288404354,0,0,0,1,0,0
2.4067,-4.506477281054599,-1.7924138548582,0,0,0,1,0,0
2.7773,-4.737774043864601,-1.5954034357118,0,0,0,1,0,0
2.8861,-4.549743381392,-1.3124050435678003,0,0,0,1,0,0
1.8658,-5.376969450736,-3.0699883270852,0,0,0,1,0,0
1.5571,-4.9576420254534,-2.9148834390832,0,0,0,1,0,0
1.6638,-4.994377393664401,-2.9448159613292004,0,0,0,1,0,0
2.225,-5.98051794475,-2.3605875498499995,1,0,0,0,0,0
1.7347,-4.768795021465,-2.8000513991939995,0,0,0,1,0,0
1.7473,-4.489606223061401,-2.4743311343898,0,0,0,1,0,0
2.4147,-5.13669293125,-2.46997731297,0,0,0,1,0,0
2.0789,-4.9614516191938,-2.6446743973534,0,0,0,1,0,0
2.5224,-5.3051313973456,-2.5616796765804004,0,0,0,1,0,0
2.4793,-4.9410430813,-2.14344070665,0,0,0,1,0,0
2.1053,-5.1932926096809995,-2.741546923895001,0,0,0,1,0,0
2.0817,-4.8724703939716,-2.6971923682032,0,0,0,1,0,0
2.909,-6.5935904231166,-1.7412564532014,1,0,0,0,0,0
2.6549,-5.122543011644999,-1.357848054614,0,0,0,1,0,0
2.1964,-6.093173073929999,-2.09337176035,1,0,0,0,0,0
2.133,-5.286899770159399,-2.8525693700438,0,0,0,1,0,0
2.7148,-6.30378918501,-2.2397690055199995,1,0,0,0,0,0
2.0117,-5.503502385685,-3.1412821527984,0,0,0,1,0,0
1.5938,-5.1304343129644,-3.0672671886992005,0,0,0,1,0,0
1.6793,-4.7010386756536,-2.8267185553767997,0,0,0,1,0,0
2.5904,-4.7149164814222,-1.9113276023264003,0,0,0,1,0,0
2.609,-6.7048849831,-2.1056168830899997,1,0,0,0,0,0
1.6865,-4.443891098176602,-2.4414053599192003,0,0,0,1,0,0
2.7146,-6.210182024530001,-1.52655863455,1,0,0,0,0,0
1.8092,-5.1358765897364,-2.9377410015256005,0,0,0,1,0,0
2.1132,-5.5630953163384,-3.0645460503132,0,0,0,1,0,0
3.1602,-6.593862536960001,-1.3932228536300002,1,0,0,0,0,0
2.882,-5.75656825558,-0.957840711872,1,0,0,0,0,0
1.9908,-4.8215851061534,-2.6400484620972,0,0,0,1,0,0
1.7314,-4.73886249922,-2.7965139192899997,0,0,0,1,0,0
2.0498,-5.1603668352104,-2.7018183034594,0,0,0,1,0,0
2.4743,-4.5249810220794,-1.7954071070828,0,0,0,1,0,0
2.7447,-6.669782297920001,-1.9486071982099995,1,0,0,0,0,0
2.2235,-4.444435325853799,-1.915681423744,0,0,0,1,0,0
1.6316,-4.6528745262214,-2.6378715513884,0,0,0,1,0,0
3.4099,-6.29535365601,-0.7698100493990001,1,0,0,0,0,0
2.0952,-5.723914594951,-3.216385572252,0,0,0,1,0,0
3.0146,-6.6493737600300005,-2.18072030254,1,0,0,0,0,0
2.6659,-6.482295863129998,-2.2043942065000004,1,0,0,0,0,0
1.7158,-5.2406404175974,-2.9034546578620004,0,0,0,1,0,0
2.3191,-4.9739688557694,-2.499365607541,0,0,0,1,0,0
2.586,-5.3845886382168,-2.4356909693086,0,0,0,1,0,0
2.7421,-6.54733107055,-2.13310038079,1,0,0,0,0,0
2.2302,-5.2966958683489995,-2.6547426093816004,0,0,0,1,0,0
2.7559,-5.16145529056,-2.10507265541,0,0,0,1,0,0
3.2341,-6.09725478151,-0.7915791564870001,1,0,0,0,0,0
3.0757,-6.118207547079999,-1.08791112672,1,0,0,0,0,0
1.9353,-5.56527222705,-3.1516224786700002,0,0,0,1,0,0
2.1409,-5.7138463829228,-3.2280864673118,0,0,0,1,0,0
2.6433,-5.810446795625801,-2.766037169369,0,0,0,1,0,0
2.3247,-5.2942468438016,-2.7766496090744006,0,0,0,1,0,0
2.5204,-6.21535218746,-2.2318777042,1,0,0,0,0,0
2.2071,-5.52799263116,-3.0158376732,0,0,0,1,0,0
2.6634,-4.794645836131999,-1.8171762141708,0,0,0,1,0,0
2.109,-5.529081086513401,-2.9067200239251996,0,0,0,1,0,0
3.841,-5.5786058051386,-1.416352529913,0,0,0,1,0,0
1.7477,-5.1949252927126,-3.032708731197,0,0,0,1,0,0
3.0946,-7.134824848089999,-2.05609216446,1,0,0,0,0,0
2.1339,-5.0830865050480005,-2.5834487836684,0,0,0,1,0,0
1.6731,-4.6768205440182005,-2.6901174083996,0,0,0,1,0,0
2.4644,-4.919818201887999,-2.0490172046579995,0,0,0,1,0,0
1.6524,-4.8474359208204,-2.9676735237715994,0,0,0,1,0,0
2.0546,-5.009615768626,-2.5826324421526,0,0,0,1,0,0
2.8211,-5.5845923095878005,-2.3194983602264,0,0,0,1,0,0
1.1617,-4.617771841041999,-2.8803249815810004,0,0,0,1,0,0
2.095,-5.0509770720932,-2.7543362743092,0,0,0,1,0,0
2.5631,-5.64472946792,-2.6863078146599997,0,0,0,1,0,0
2.7142,-5.076827886760202,-1.8920075197858,0,0,0,1,0,0
3.5281,-7.034142727809998,-1.3869642353400002,1,0,0,0,0,0
1.9599,-4.923899909467001,-2.6631781383782,0,0,0,1,0,0
1.9023,-5.222680904249799,-2.9712110036733996,0,0,0,1,0,0
3.0961,-6.95577394229,-1.8375847520700004,1,0,0,0,0,0
1.7238,-4.841177302532601,-2.8071263589976,0,0,0,1,0,0
2.5706,-5.5745240975596,-2.6903895222382,0,0,0,1,0,0
2.0209,-4.4098768683516,-2.0960928987358,0,0,0,1,0,0
2.8624,-6.921215484790001,-2.43759576618,1,0,0,0,0,0
1.8865,-6.067866486940001,-3.89122789198,0,0,0,1,0,0
1.6268,-5.197918544937199,-3.1148871104542004,0,0,0,1,0,0
2.6073,-4.486885084675401,-1.507510665844,0,0,0,1,0,0
2.1123,-4.954376659390201,-2.7622275756285997,0,0,0,1,0,0
1.9764,-4.766073883079001,-2.5012704044112,0,0,0,1,0,0
2.3115,-5.131794882157401,-2.4936512169304,0,0,0,1,0,0
1.4619,-5.509761003972801,-3.7551709726800007,0,0,0,1,0,0
3.4697,-7.118225903939999,-1.5015241613900001,1,0,0,0,0,0
1.99,-4.519810859146,-2.2827629920154,0,0,0,1,0,0
2.7107,-6.71549742281,-2.3714721034,1,0,0,0,0,0
1.9923,-5.193564723519599,-3.0751584900185995,0,0,0,1,0,0
2.1653,-5.326628390595001,-2.9331150662694006,0,0,0,1,0,0
1.9389,-5.054514551995001,-2.8272627830540005,0,0,0,1,0,0
2.3143,-5.1154680518414,-2.487120484804,0,0,0,1,0,0
1.746,-4.6798137962428,-2.4805897526776004,0,0,0,1,0,0
2.382,-4.675459974825199,-2.0242548453454,0,0,0,1,0,0
3.9393,-5.3350639195916,-1.231315119665,0,0,0,1,0,0
1.3064,-4.716004936776601,-3.0144771040108007,0,0,0,1,0,0
2.0183,-5.478467912533802,-3.3540751745835995,0,0,0,1,0,0
2.4376,-5.682553291483801,-3.0310760481654007,0,0,0,1,0,0
3.1154,-6.9903323998,-1.77962450444,1,0,0,0,0,0
2.8002,-5.064310650184601,-1.9126881715194,0,0,0,1,0,0
2.4207,-5.1581899245016,-2.4607254424598,0,0,0,1,0,0
1.2401,-4.3489233685052,-2.6928385467856,0,0,0,1,0,0
2.338,-5.019683980654201,-2.3140560834544006,0,0,0,1,0,0
1.8997,-4.550559722907801,-2.3978671457432004,0,0,0,1,0,0
2.7106,-5.01206479317,-2.00711167351,0,0,0,1,0,0
2.4541,-6.128547872950001,-1.5573074983100004,1,0,0,0,0,0
2.6653,-5.71139735838,-1.08627844369,1,0,0,0,0,0
1.7759,-4.526885818949601,-2.5325634958502006,0,0,0,1,0,0
3.1374,-5.885550215079999,-2.40303730868,0,0,0,1,0,0
3.1225,-7.5291178002234,-2.1295629008836,1,0,0,0,0,0
2.547,-5.95983729302,-1.4993472506899999,1,0,0,0,0,0
2.1379,-5.133971792866201,-2.6248100871356006,0,0,0,1,0,0
2.0575,-4.854238766785401,-2.4623581254914004,0,0,0,1,0,0
1.6059,-5.066759674732,-2.9396457983958006,0,0,0,1,0,0
1.8605,-4.8991375501544,-2.6710694396976,0,0,0,1,0,0
2.3552,-4.7437605483138,-2.1535089186804,0,0,0,1,0,0
1.8832,-5.303770828152602,-3.0019598674352,0,0,0,1,0,0
2.7183,-6.9881554890899995,-2.58943528812,1,0,0,0,0,0
2.1924,-4.711106887681801,-2.2133739631724003,0,0,0,1,0,0
1.8921,-4.1532735185518,-1.9379947585091997,0,0,0,1,0,0
1.708,-5.2596883862994,-3.0367904387760003,0,0,0,1,0,0
2.9382,-5.49180149063,-0.849267290271,1,0,0,0,0,0
2.0041,-4.7309711978996,-2.4490245474,0,0,0,1,0,0
2.4294,-4.964989099095601,-2.1633050168700003,0,0,0,1,0,0
2.0076,-5.923646152479999,-3.20196353881,0,0,0,1,0,0
3.3092,-6.538623427719999,-1.17770869346,1,0,0,0,0,0
2.4367,-4.9309748692706,-2.1703799766736,0,0,0,1,0,0
2.6356,-5.164176428949999,-2.18017607486,0,0,0,1,0,0
1.7839,-4.3187187324206,-2.3458934025706,0,0,0,1,0,0
2.9522,-4.6904262359482,-1.4506388735766,0,0,0,1,0,0
3.2647,-6.63467961275,-1.2925407333500003,1,0,0,0,0,0
2.1131,-5.538877184703001,-2.8718894525843996,0,0,0,1,0,0
2.0942,-5.4621410822178,-2.8512088008508,0,0,0,1,0,0
2.7006,-5.314655381696601,-2.4337861724384005,0,0,0,1,0,0
2.4845,-5.143223663378601,-2.2765043737276005,0,0,0,1,0,0
2.7392,-6.100248033729999,-2.7467170868300004,0,0,0,1,0,0
2.09,-5.17233984411,-2.477052272780001,0,0,0,1,0,0
1.7853,-4.268105558441,-2.2533746974466,0,0,0,1,0,0
1.2676,-5.399554899339801,-3.7780285351224,0,0,0,1,0,0
1.654,-5.201183911000401,-2.9295775863676004,0,0,0,1,0,0
2.3887,-4.766345996917601,-2.0460239524334014,0,0,0,1,0,0
1.8983,-4.8311090905044,-2.7995071715168,0,0,0,1,0,0
3.882,-5.790038257730801,0.314291483583,1,0,0,0,0,0
4.0574,-8.045589865889998,-1.66452035072,1,0,0,0,0,0
2.4509,-6.015076402249999,-2.19840770205,1,0,0,0,0,0
2.6182,-6.631142132843399,-3.5423779508948003,0,0,0,1,0,0
1.8389,-5.159550493694599,-3.072981579309799,0,0,0,1,0,0
