homo,lumo,gap,single_bond,double_bond,triple_bond,aromatic_bond
-0.19,-0.094,0.096,27.0,0.0,0.0,33.0
-0.173,-0.114,0.059,27.0,0.0,0.0,33.0
-0.231,-0.071,0.16,27.0,0.0,0.0,33.0
-0.2,-0.093,0.107,27.0,0.0,0.0,33.0
-0.19,-0.094,0.096,27.0,0.0,0.0,33.0
-0.173,-0.114,0.059,27.0,0.0,0.0,33.0
-0.231,-0.071,0.16,27.0,0.0,0.0,33.0
-0.2,-0.093,0.107,27.0,0.0,0.0,33.0
-0.19,-0.094,0.096,27.0,0.0,0.0,33.0
-0.173,-0.114,0.059,27.0,0.0,0.0,33.0
-0.231,-0.071,0.16,27.0,0.0,0.0,33.0
-0.199,-0.093,0.106,27.0,0.0,0.0,33.0
-0.19,-0.094,0.096,27.0,0.0,0.0,33.0
-0.173,-0.114,0.059,27.0,0.0,0.0,33.0
-0.231,-0.071,0.16,27.0,0.0,0.0,33.0
-0.2,-0.093,0.107,27.0,0.0,0.0,33.0
-0.19,-0.094,0.096,27.0,0.0,0.0,33.0
-0.173,-0.114,0.059,27.0,0.0,0.0,33.0
-0.231,-0.071,0.16,27.0,0.0,0.0,33.0
-0.199,-0.093,0.106,27.0,0.0,0.0,33.0
-0.19,-0.094,0.096,27.0,0.0,0.0,33.0
-0.173,-0.114,0.059,27.0,0.0,0.0,33.0
-0.231,-0.071,0.16,27.0,0.0,0.0,33.0
-0.199,-0.093,0.106,27.0,0.0,0.0,33.0
-0.189,-0.094,0.095,27.0,0.0,0.0,33.0
-0.173,-0.114,0.059,27.0,0.0,0.0,33.0
-0.231,-0.071,0.16,27.0,0.0,0.0,33.0
-0.199,-0.093,0.106,27.0,0.0,0.0,33.0
-0.19,-0.094,0.096,27.0,0.0,0.0,33.0
-0.173,-0.114,0.059,27.0,0.0,0.0,33.0
-0.231,-0.071,0.16,27.0,0.0,0.0,33.0
-0.2,-0.093,0.107,27.0,0.0,0.0,33.0
-0.189,-0.094,0.095,27.0,0.0,0.0,33.0
-0.173,-0.114,0.059,27.0,0.0,0.0,33.0
-0.231,-0.071,0.16,27.0,0.0,0.0,33.0
-0.199,-0.093,0.106,27.0,0.0,0.0,33.0
-0.2,-0.094,0.106,25.0,4.0,0.0,15.0
-0.18,-0.116,0.064,25.0,4.0,0.0,15.0
-0.242,-0.067,0.175,25.0,4.0,0.0,15.0
-0.209,-0.092,0.117,25.0,4.0,0.0,15.0
-0.195,-0.091,0.104,25.0,4.0,0.0,15.0
-0.175,-0.113,0.062,25.0,4.0,0.0,15.0
-0.237,-0.065,0.172,25.0,4.0,0.0,15.0
-0.204,-0.09,0.114,25.0,4.0,0.0,15.0
-0.188,-0.088,0.1,25.0,4.0,0.0,15.0
-0.167,-0.11,0.057,25.0,4.0,0.0,15.0
-0.23,-0.063,0.167,25.0,4.0,0.0,15.0
-0.197,-0.087,0.11,25.0,4.0,0.0,15.0
-0.191,-0.09,0.101,25.0,4.0,0.0,15.0
-0.171,-0.112,0.059,25.0,4.0,0.0,15.0
-0.234,-0.064,0.17,25.0,4.0,0.0,15.0
-0.201,-0.089,0.112,25.0,4.0,0.0,15.0
-0.195,-0.091,0.104,25.0,4.0,0.0,15.0
-0.175,-0.113,0.062,25.0,4.0,0.0,15.0
-0.237,-0.065,0.172,25.0,4.0,0.0,15.0
-0.204,-0.09,0.114,25.0,4.0,0.0,15.0
-0.188,-0.088,0.1,25.0,4.0,0.0,15.0
-0.167,-0.11,0.057,25.0,4.0,0.0,15.0
-0.23,-0.063,0.167,25.0,4.0,0.0,15.0
-0.197,-0.087,0.11,25.0,4.0,0.0,15.0
-0.195,-0.091,0.104,25.0,4.0,0.0,15.0
-0.174,-0.113,0.061,25.0,4.0,0.0,15.0
-0.237,-0.065,0.172,25.0,4.0,0.0,15.0
-0.204,-0.09,0.114,25.0,4.0,0.0,15.0
-0.184,-0.102,0.082,26.0,4.0,0.0,15.0
-0.167,-0.121,0.046,26.0,4.0,0.0,15.0
-0.223,-0.081,0.142,26.0,4.0,0.0,15.0
-0.193,-0.102,0.091,26.0,4.0,0.0,15.0
-0.183,-0.102,0.081,26.0,4.0,0.0,15.0
-0.167,-0.121,0.046,26.0,4.0,0.0,15.0
-0.222,-0.081,0.141,26.0,4.0,0.0,15.0
-0.192,-0.102,0.09,26.0,4.0,0.0,15.0
-0.184,-0.102,0.082,26.0,4.0,0.0,15.0
-0.167,-0.121,0.046,26.0,4.0,0.0,15.0
-0.223,-0.08,0.143,26.0,4.0,0.0,15.0
-0.192,-0.101,0.091,26.0,4.0,0.0,15.0
-0.184,-0.104,0.08,26.0,4.0,0.0,15.0
-0.168,-0.123,0.045,26.0,4.0,0.0,15.0
-0.223,-0.083,0.14,26.0,4.0,0.0,15.0
-0.193,-0.104,0.089,26.0,4.0,0.0,15.0
-0.183,-0.102,0.081,26.0,4.0,0.0,15.0
-0.167,-0.121,0.046,26.0,4.0,0.0,15.0
-0.222,-0.08,0.142,26.0,4.0,0.0,15.0
-0.192,-0.101,0.091,26.0,4.0,0.0,15.0
-0.184,-0.104,0.08,26.0,4.0,0.0,15.0
-0.168,-0.122,0.046,26.0,4.0,0.0,15.0
-0.223,-0.082,0.141,26.0,4.0,0.0,15.0
-0.193,-0.103,0.09,26.0,4.0,0.0,15.0
-0.184,-0.104,0.08,26.0,4.0,0.0,15.0
-0.167,-0.123,0.044,26.0,4.0,0.0,15.0
-0.223,-0.082,0.141,26.0,4.0,0.0,15.0
-0.193,-0.103,0.09,26.0,4.0,0.0,15.0
-0.184,-0.103,0.081,26.0,4.0,0.0,15.0
-0.167,-0.122,0.045,26.0,4.0,0.0,15.0
-0.223,-0.081,0.142,26.0,4.0,0.0,15.0
-0.193,-0.102,0.091,26.0,4.0,0.0,15.0
-0.184,-0.102,0.082,26.0,4.0,0.0,15.0
-0.167,-0.121,0.046,26.0,4.0,0.0,15.0
-0.223,-0.08,0.143,26.0,4.0,0.0,15.0
-0.192,-0.102,0.09,26.0,4.0,0.0,15.0
-0.184,-0.104,0.08,26.0,4.0,0.0,15.0
-0.167,-0.122,0.045,26.0,4.0,0.0,15.0
-0.223,-0.082,0.141,26.0,4.0,0.0,15.0
-0.193,-0.103,0.09,26.0,4.0,0.0,15.0
-0.184,-0.103,0.081,26.0,4.0,0.0,15.0
-0.167,-0.122,0.045,26.0,4.0,0.0,15.0
-0.223,-0.082,0.141,26.0,4.0,0.0,15.0
-0.193,-0.103,0.09,26.0,4.0,0.0,15.0
-0.184,-0.103,0.081,26.0,4.0,0.0,15.0
-0.167,-0.122,0.045,26.0,4.0,0.0,15.0
-0.223,-0.082,0.141,26.0,4.0,0.0,15.0
-0.193,-0.103,0.09,26.0,4.0,0.0,15.0
-0.186,-0.113,0.073,50.0,0.0,4.0,44.0
-0.17,-0.131,0.039,50.0,0.0,4.0,44.0
-0.228,-0.092,0.136,50.0,0.0,4.0,44.0
-0.196,-0.113,0.083,50.0,0.0,4.0,44.0
-0.187,-0.114,0.073,50.0,0.0,4.0,44.0
-0.172,-0.132,0.04,50.0,0.0,4.0,44.0
-0.228,-0.093,0.135,50.0,0.0,4.0,44.0
-0.197,-0.114,0.083,50.0,0.0,4.0,44.0
-0.186,-0.113,0.073,50.0,0.0,4.0,44.0
-0.17,-0.131,0.039,50.0,0.0,4.0,44.0
-0.226,-0.093,0.133,50.0,0.0,4.0,44.0
-0.195,-0.113,0.082,50.0,0.0,4.0,44.0
-0.187,-0.113,0.074,50.0,0.0,4.0,44.0
-0.171,-0.131,0.04,50.0,0.0,4.0,44.0
-0.228,-0.092,0.136,50.0,0.0,4.0,44.0
-0.197,-0.113,0.084,50.0,0.0,4.0,44.0
-0.19,-0.114,0.076,50.0,0.0,4.0,44.0
-0.175,-0.133,0.042,50.0,0.0,4.0,44.0
-0.23,-0.093,0.137,50.0,0.0,4.0,44.0
-0.199,-0.114,0.085,50.0,0.0,4.0,44.0
-0.186,-0.114,0.072,50.0,0.0,4.0,44.0
-0.171,-0.132,0.039,50.0,0.0,4.0,44.0
-0.227,-0.093,0.134,50.0,0.0,4.0,44.0
-0.196,-0.114,0.082,50.0,0.0,4.0,44.0
-0.187,-0.114,0.073,50.0,0.0,4.0,44.0
-0.171,-0.131,0.04,50.0,0.0,4.0,44.0
-0.227,-0.093,0.134,50.0,0.0,4.0,44.0
-0.196,-0.114,0.082,50.0,0.0,4.0,44.0
-0.187,-0.113,0.074,50.0,0.0,4.0,44.0
-0.171,-0.131,0.04,50.0,0.0,4.0,44.0
-0.228,-0.092,0.136,50.0,0.0,4.0,44.0
-0.197,-0.114,0.083,50.0,0.0,4.0,44.0
-0.187,-0.113,0.074,50.0,0.0,4.0,44.0
-0.171,-0.131,0.04,50.0,0.0,4.0,44.0
-0.228,-0.092,0.136,50.0,0.0,4.0,44.0
-0.196,-0.113,0.083,50.0,0.0,4.0,44.0
-0.189,-0.114,0.075,50.0,0.0,4.0,44.0
-0.173,-0.132,0.041,50.0,0.0,4.0,44.0
-0.229,-0.092,0.137,50.0,0.0,4.0,44.0
-0.198,-0.114,0.084,50.0,0.0,4.0,44.0
-0.188,-0.113,0.075,50.0,0.0,4.0,44.0
-0.172,-0.131,0.041,50.0,0.0,4.0,44.0
-0.229,-0.092,0.137,50.0,0.0,4.0,44.0
-0.197,-0.113,0.084,50.0,0.0,4.0,44.0
-0.188,-0.113,0.075,50.0,0.0,4.0,44.0
-0.173,-0.132,0.041,50.0,0.0,4.0,44.0
-0.229,-0.092,0.137,50.0,0.0,4.0,44.0
-0.198,-0.114,0.084,50.0,0.0,4.0,44.0
-0.188,-0.114,0.074,50.0,0.0,4.0,44.0
-0.173,-0.133,0.04,50.0,0.0,4.0,44.0
-0.228,-0.093,0.135,50.0,0.0,4.0,44.0
-0.198,-0.114,0.084,50.0,0.0,4.0,44.0
-0.187,-0.114,0.073,50.0,0.0,4.0,44.0
-0.172,-0.132,0.04,50.0,0.0,4.0,44.0
-0.228,-0.092,0.136,50.0,0.0,4.0,44.0
-0.197,-0.114,0.083,50.0,0.0,4.0,44.0
-0.188,-0.113,0.075,50.0,0.0,4.0,44.0
-0.172,-0.131,0.041,50.0,0.0,4.0,44.0
-0.229,-0.092,0.137,50.0,0.0,4.0,44.0
-0.197,-0.113,0.084,50.0,0.0,4.0,44.0
-0.188,-0.113,0.075,50.0,0.0,4.0,44.0
-0.171,-0.131,0.04,50.0,0.0,4.0,44.0
-0.229,-0.092,0.137,50.0,0.0,4.0,44.0
-0.197,-0.113,0.084,50.0,0.0,4.0,44.0
-0.187,-0.113,0.074,50.0,0.0,4.0,44.0
-0.171,-0.131,0.04,50.0,0.0,4.0,44.0
-0.228,-0.092,0.136,50.0,0.0,4.0,44.0
-0.197,-0.113,0.084,50.0,0.0,4.0,44.0
-0.188,-0.114,0.074,50.0,0.0,4.0,44.0
-0.172,-0.132,0.04,50.0,0.0,4.0,44.0
-0.228,-0.093,0.135,50.0,0.0,4.0,44.0
-0.197,-0.114,0.083,50.0,0.0,4.0,44.0
-0.187,-0.113,0.074,50.0,0.0,4.0,44.0
-0.171,-0.131,0.04,50.0,0.0,4.0,44.0
-0.228,-0.092,0.136,50.0,0.0,4.0,44.0
-0.197,-0.113,0.084,50.0,0.0,4.0,44.0
-0.183,-0.069,0.114,51.0,0.0,0.0,45.0
-0.166,-0.092,0.074,51.0,0.0,0.0,45.0
-0.225,-0.043,0.182,51.0,0.0,0.0,45.0
-0.192,-0.067,0.125,51.0,0.0,0.0,45.0
-0.183,-0.069,0.114,51.0,0.0,0.0,45.0
-0.166,-0.092,0.074,51.0,0.0,0.0,45.0
-0.225,-0.043,0.182,51.0,0.0,0.0,45.0
-0.192,-0.067,0.125,51.0,0.0,0.0,45.0
-0.197,-0.092,0.105,19.0,1.0,0.0,23.0
-0.179,-0.114,0.065,19.0,1.0,0.0,23.0
-0.239,-0.065,0.174,19.0,1.0,0.0,23.0
-0.207,-0.091,0.116,19.0,1.0,0.0,23.0
-0.2,-0.093,0.107,19.0,1.0,0.0,23.0
-0.182,-0.116,0.066,19.0,1.0,0.0,23.0
-0.242,-0.066,0.176,19.0,1.0,0.0,23.0
-0.21,-0.092,0.118,19.0,1.0,0.0,23.0
-0.199,-0.092,0.107,19.0,1.0,0.0,23.0
-0.181,-0.115,0.066,19.0,1.0,0.0,23.0
-0.24,-0.065,0.175,19.0,1.0,0.0,23.0
-0.208,-0.091,0.117,19.0,1.0,0.0,23.0
-0.198,-0.093,0.105,19.0,1.0,0.0,23.0
-0.181,-0.116,0.065,19.0,1.0,0.0,23.0
-0.24,-0.067,0.173,19.0,1.0,0.0,23.0
-0.208,-0.092,0.116,19.0,1.0,0.0,23.0
-0.188,-0.043,0.145,27.0,0.0,0.0,31.0
-0.171,-0.07,0.101,27.0,0.0,0.0,31.0
-0.23,-0.013,0.217,27.0,0.0,0.0,31.0
-0.197,-0.04,0.157,27.0,0.0,0.0,31.0
-0.19,-0.046,0.144,27.0,0.0,0.0,31.0
-0.172,-0.071,0.101,27.0,0.0,0.0,31.0
-0.231,-0.016,0.215,27.0,0.0,0.0,31.0
-0.199,-0.043,0.156,27.0,0.0,0.0,31.0
-0.197,-0.087,0.11,22.0,1.0,0.0,23.0
-0.178,-0.109,0.069,22.0,1.0,0.0,23.0
-0.24,-0.061,0.179,22.0,1.0,0.0,23.0
-0.207,-0.086,0.121,22.0,1.0,0.0,23.0
-0.196,-0.086,0.11,22.0,1.0,0.0,23.0
-0.176,-0.108,0.068,22.0,1.0,0.0,23.0
-0.238,-0.06,0.178,22.0,1.0,0.0,23.0
-0.205,-0.085,0.12,22.0,1.0,0.0,23.0
-0.195,-0.086,0.109,22.0,1.0,0.0,23.0
-0.176,-0.108,0.068,22.0,1.0,0.0,23.0
-0.238,-0.06,0.178,22.0,1.0,0.0,23.0
-0.205,-0.085,0.12,22.0,1.0,0.0,23.0
-0.196,-0.086,0.11,22.0,1.0,0.0,23.0
-0.177,-0.108,0.069,22.0,1.0,0.0,23.0
-0.238,-0.06,0.178,22.0,1.0,0.0,23.0
-0.206,-0.085,0.121,22.0,1.0,0.0,23.0
-0.197,-0.087,0.11,22.0,1.0,0.0,23.0
-0.178,-0.109,0.069,22.0,1.0,0.0,23.0
-0.24,-0.061,0.179,22.0,1.0,0.0,23.0
-0.207,-0.086,0.121,22.0,1.0,0.0,23.0
-0.193,-0.086,0.107,22.0,1.0,0.0,23.0
-0.173,-0.108,0.065,22.0,1.0,0.0,23.0
-0.235,-0.06,0.175,22.0,1.0,0.0,23.0
-0.203,-0.085,0.118,22.0,1.0,0.0,23.0
-0.196,-0.086,0.11,22.0,1.0,0.0,23.0
-0.177,-0.108,0.069,22.0,1.0,0.0,23.0
-0.239,-0.059,0.18,22.0,1.0,0.0,23.0
-0.206,-0.085,0.121,22.0,1.0,0.0,23.0
-0.195,-0.086,0.109,22.0,1.0,0.0,23.0
-0.175,-0.107,0.068,22.0,1.0,0.0,23.0
-0.237,-0.059,0.178,22.0,1.0,0.0,23.0
-0.205,-0.084,0.121,22.0,1.0,0.0,23.0
-0.197,-0.087,0.11,22.0,1.0,0.0,23.0
-0.178,-0.109,0.069,22.0,1.0,0.0,23.0
-0.24,-0.061,0.179,22.0,1.0,0.0,23.0
-0.207,-0.086,0.121,22.0,1.0,0.0,23.0
-0.194,-0.086,0.108,22.0,1.0,0.0,23.0
-0.174,-0.108,0.066,22.0,1.0,0.0,23.0
-0.236,-0.06,0.176,22.0,1.0,0.0,23.0
-0.203,-0.085,0.118,22.0,1.0,0.0,23.0
-0.193,-0.086,0.107,22.0,1.0,0.0,23.0
-0.173,-0.108,0.065,22.0,1.0,0.0,23.0
-0.235,-0.059,0.176,22.0,1.0,0.0,23.0
-0.202,-0.085,0.117,22.0,1.0,0.0,23.0
-0.195,-0.087,0.108,22.0,1.0,0.0,23.0
-0.176,-0.109,0.067,22.0,1.0,0.0,23.0
-0.237,-0.06,0.177,22.0,1.0,0.0,23.0
-0.205,-0.086,0.119,22.0,1.0,0.0,23.0
-0.193,-0.086,0.107,22.0,1.0,0.0,23.0
-0.174,-0.108,0.066,22.0,1.0,0.0,23.0
-0.236,-0.06,0.176,22.0,1.0,0.0,23.0
-0.203,-0.085,0.118,22.0,1.0,0.0,23.0
-0.19,-0.086,0.104,22.0,1.0,0.0,23.0
-0.17,-0.107,0.063,22.0,1.0,0.0,23.0
-0.233,-0.059,0.174,22.0,1.0,0.0,23.0
-0.2,-0.084,0.116,22.0,1.0,0.0,23.0
-0.194,-0.087,0.107,22.0,1.0,0.0,23.0
-0.174,-0.109,0.065,22.0,1.0,0.0,23.0
-0.236,-0.061,0.175,22.0,1.0,0.0,23.0
-0.203,-0.086,0.117,22.0,1.0,0.0,23.0
-0.179,-0.103,0.076,31.0,0.0,0.0,47.0
-0.165,-0.123,0.042,31.0,0.0,0.0,47.0
-0.218,-0.081,0.137,31.0,0.0,0.0,47.0
-0.188,-0.103,0.085,31.0,0.0,0.0,47.0
-0.179,-0.103,0.076,31.0,0.0,0.0,47.0
-0.165,-0.123,0.042,31.0,0.0,0.0,47.0
-0.218,-0.08,0.138,31.0,0.0,0.0,47.0
-0.188,-0.102,0.086,31.0,0.0,0.0,47.0
-0.179,-0.103,0.076,31.0,0.0,0.0,47.0
-0.165,-0.123,0.042,31.0,0.0,0.0,47.0
-0.218,-0.08,0.138,31.0,0.0,0.0,47.0
-0.188,-0.102,0.086,31.0,0.0,0.0,47.0
-0.179,-0.103,0.076,31.0,0.0,0.0,47.0
-0.165,-0.123,0.042,31.0,0.0,0.0,47.0
-0.218,-0.081,0.137,31.0,0.0,0.0,47.0
-0.188,-0.103,0.085,31.0,0.0,0.0,47.0
-0.179,-0.103,0.076,31.0,0.0,0.0,47.0
-0.165,-0.124,0.041,31.0,0.0,0.0,47.0
-0.217,-0.081,0.136,31.0,0.0,0.0,47.0
-0.188,-0.103,0.085,31.0,0.0,0.0,47.0
-0.179,-0.103,0.076,31.0,0.0,0.0,47.0
-0.165,-0.124,0.041,31.0,0.0,0.0,47.0
-0.218,-0.081,0.137,31.0,0.0,0.0,47.0
-0.188,-0.103,0.085,31.0,0.0,0.0,47.0
-0.179,-0.103,0.076,31.0,0.0,0.0,47.0
-0.165,-0.123,0.042,31.0,0.0,0.0,47.0
-0.218,-0.081,0.137,31.0,0.0,0.0,47.0
-0.188,-0.103,0.085,31.0,0.0,0.0,47.0
-0.179,-0.103,0.076,31.0,0.0,0.0,47.0
-0.165,-0.124,0.041,31.0,0.0,0.0,47.0
-0.218,-0.081,0.137,31.0,0.0,0.0,47.0
-0.188,-0.103,0.085,31.0,0.0,0.0,47.0
-0.179,-0.103,0.076,31.0,0.0,0.0,47.0
-0.165,-0.124,0.041,31.0,0.0,0.0,47.0
-0.218,-0.081,0.137,31.0,0.0,0.0,47.0
-0.188,-0.103,0.085,31.0,0.0,0.0,47.0
-0.181,-0.107,0.074,37.0,6.0,0.0,43.0
-0.166,-0.124,0.042,37.0,6.0,0.0,43.0
-0.22,-0.088,0.132,37.0,6.0,0.0,43.0
-0.19,-0.107,0.083,37.0,6.0,0.0,43.0
-0.18,-0.107,0.073,37.0,6.0,0.0,43.0
-0.165,-0.125,0.04,37.0,6.0,0.0,43.0
-0.22,-0.088,0.132,37.0,6.0,0.0,43.0
-0.19,-0.107,0.083,37.0,6.0,0.0,43.0
-0.181,-0.107,0.074,37.0,6.0,0.0,43.0
-0.165,-0.125,0.04,37.0,6.0,0.0,43.0
-0.22,-0.088,0.132,37.0,6.0,0.0,43.0
-0.19,-0.108,0.082,37.0,6.0,0.0,43.0
-0.181,-0.107,0.074,37.0,6.0,0.0,43.0
-0.166,-0.124,0.042,37.0,6.0,0.0,43.0
-0.22,-0.088,0.132,37.0,6.0,0.0,43.0
-0.19,-0.107,0.083,37.0,6.0,0.0,43.0
-0.181,-0.107,0.074,37.0,6.0,0.0,43.0
-0.166,-0.124,0.042,37.0,6.0,0.0,43.0
-0.221,-0.088,0.133,37.0,6.0,0.0,43.0
-0.191,-0.107,0.084,37.0,6.0,0.0,43.0
-0.181,-0.107,0.074,37.0,6.0,0.0,43.0
-0.165,-0.125,0.04,37.0,6.0,0.0,43.0
-0.22,-0.088,0.132,37.0,6.0,0.0,43.0
-0.19,-0.108,0.082,37.0,6.0,0.0,43.0
-0.181,-0.107,0.074,37.0,6.0,0.0,43.0
-0.165,-0.125,0.04,37.0,6.0,0.0,43.0
-0.22,-0.088,0.132,37.0,6.0,0.0,43.0
-0.19,-0.108,0.082,37.0,6.0,0.0,43.0
-0.181,-0.107,0.074,37.0,6.0,0.0,43.0
-0.166,-0.125,0.041,37.0,6.0,0.0,43.0
-0.22,-0.088,0.132,37.0,6.0,0.0,43.0
-0.19,-0.108,0.082,37.0,6.0,0.0,43.0
-0.181,-0.107,0.074,37.0,6.0,0.0,43.0
-0.166,-0.125,0.041,37.0,6.0,0.0,43.0
-0.22,-0.088,0.132,37.0,6.0,0.0,43.0
-0.19,-0.107,0.083,37.0,6.0,0.0,43.0
-0.181,-0.107,0.074,37.0,6.0,0.0,43.0
-0.166,-0.125,0.041,37.0,6.0,0.0,43.0
-0.221,-0.088,0.133,37.0,6.0,0.0,43.0
-0.19,-0.107,0.083,37.0,6.0,0.0,43.0
-0.18,-0.107,0.073,37.0,6.0,0.0,43.0
-0.165,-0.125,0.04,37.0,6.0,0.0,43.0
-0.219,-0.088,0.131,37.0,6.0,0.0,43.0
-0.19,-0.107,0.083,37.0,6.0,0.0,43.0
-0.181,-0.107,0.074,37.0,6.0,0.0,43.0
-0.166,-0.125,0.041,37.0,6.0,0.0,43.0
-0.221,-0.089,0.132,37.0,6.0,0.0,43.0
-0.191,-0.108,0.083,37.0,6.0,0.0,43.0
-0.181,-0.107,0.074,37.0,6.0,0.0,43.0
-0.166,-0.125,0.041,37.0,6.0,0.0,43.0
-0.22,-0.088,0.132,37.0,6.0,0.0,43.0
-0.19,-0.108,0.082,37.0,6.0,0.0,43.0
-0.181,-0.107,0.074,37.0,6.0,0.0,43.0
-0.166,-0.125,0.041,37.0,6.0,0.0,43.0
-0.22,-0.088,0.132,37.0,6.0,0.0,43.0
-0.191,-0.108,0.083,37.0,6.0,0.0,43.0
-0.181,-0.107,0.074,37.0,6.0,0.0,43.0
-0.166,-0.125,0.041,37.0,6.0,0.0,43.0
-0.22,-0.088,0.132,37.0,6.0,0.0,43.0
-0.19,-0.108,0.082,37.0,6.0,0.0,43.0
-0.181,-0.107,0.074,37.0,6.0,0.0,43.0
-0.166,-0.125,0.041,37.0,6.0,0.0,43.0
-0.22,-0.089,0.131,37.0,6.0,0.0,43.0
-0.19,-0.108,0.082,37.0,6.0,0.0,43.0
-0.181,-0.107,0.074,37.0,6.0,0.0,43.0
-0.166,-0.125,0.041,37.0,6.0,0.0,43.0
-0.22,-0.088,0.132,37.0,6.0,0.0,43.0
-0.19,-0.107,0.083,37.0,6.0,0.0,43.0
-0.181,-0.107,0.074,37.0,6.0,0.0,43.0
-0.165,-0.125,0.04,37.0,6.0,0.0,43.0
-0.22,-0.088,0.132,37.0,6.0,0.0,43.0
-0.19,-0.108,0.082,37.0,6.0,0.0,43.0
-0.188,-0.117,0.071,62.0,15.0,0.0,36.0
-0.175,-0.135,0.04,62.0,15.0,0.0,36.0
-0.225,-0.095,0.13,62.0,15.0,0.0,36.0
-0.197,-0.117,0.08,62.0,15.0,0.0,36.0
-0.188,-0.117,0.071,62.0,15.0,0.0,36.0
-0.175,-0.135,0.04,62.0,15.0,0.0,36.0
-0.224,-0.095,0.129,62.0,15.0,0.0,36.0
-0.197,-0.117,0.08,62.0,15.0,0.0,36.0
-0.188,-0.118,0.07,62.0,15.0,0.0,36.0
-0.175,-0.135,0.04,62.0,15.0,0.0,36.0
-0.224,-0.095,0.129,62.0,15.0,0.0,36.0
-0.197,-0.117,0.08,62.0,15.0,0.0,36.0
-0.189,-0.116,0.073,62.0,15.0,0.0,36.0
-0.176,-0.134,0.042,62.0,15.0,0.0,36.0
-0.226,-0.093,0.133,62.0,15.0,0.0,36.0
-0.198,-0.115,0.083,62.0,15.0,0.0,36.0
-0.188,-0.118,0.07,62.0,15.0,0.0,36.0
-0.175,-0.135,0.04,62.0,15.0,0.0,36.0
-0.225,-0.095,0.13,62.0,15.0,0.0,36.0
-0.197,-0.117,0.08,62.0,15.0,0.0,36.0
-0.186,-0.117,0.069,62.0,15.0,0.0,36.0
-0.173,-0.134,0.039,62.0,15.0,0.0,36.0
-0.222,-0.095,0.127,62.0,15.0,0.0,36.0
-0.195,-0.116,0.079,62.0,15.0,0.0,36.0
-0.187,-0.116,0.071,62.0,15.0,0.0,36.0
-0.174,-0.134,0.04,62.0,15.0,0.0,36.0
-0.223,-0.094,0.129,62.0,15.0,0.0,36.0
-0.195,-0.116,0.079,62.0,15.0,0.0,36.0
-0.189,-0.117,0.072,62.0,15.0,0.0,36.0
-0.176,-0.135,0.041,62.0,15.0,0.0,36.0
-0.226,-0.095,0.131,62.0,15.0,0.0,36.0
-0.198,-0.116,0.082,62.0,15.0,0.0,36.0
-0.188,-0.117,0.071,62.0,15.0,0.0,36.0
-0.175,-0.135,0.04,62.0,15.0,0.0,36.0
-0.225,-0.095,0.13,62.0,15.0,0.0,36.0
-0.196,-0.117,0.079,62.0,15.0,0.0,36.0
-0.188,-0.118,0.07,62.0,15.0,0.0,36.0
-0.175,-0.135,0.04,62.0,15.0,0.0,36.0
-0.224,-0.095,0.129,62.0,15.0,0.0,36.0
-0.196,-0.117,0.079,62.0,15.0,0.0,36.0
-0.188,-0.117,0.071,62.0,15.0,0.0,36.0
-0.175,-0.135,0.04,62.0,15.0,0.0,36.0
-0.225,-0.095,0.13,62.0,15.0,0.0,36.0
-0.197,-0.117,0.08,62.0,15.0,0.0,36.0
-0.189,-0.117,0.072,62.0,15.0,0.0,36.0
-0.176,-0.135,0.041,62.0,15.0,0.0,36.0
-0.226,-0.095,0.131,62.0,15.0,0.0,36.0
-0.198,-0.117,0.081,62.0,15.0,0.0,36.0
-0.189,-0.116,0.073,62.0,15.0,0.0,36.0
-0.176,-0.134,0.042,62.0,15.0,0.0,36.0
-0.225,-0.094,0.131,62.0,15.0,0.0,36.0
-0.197,-0.116,0.081,62.0,15.0,0.0,36.0
-0.187,-0.118,0.069,62.0,15.0,0.0,36.0
-0.174,-0.135,0.039,62.0,15.0,0.0,36.0
-0.223,-0.096,0.127,62.0,15.0,0.0,36.0
-0.196,-0.117,0.079,62.0,15.0,0.0,36.0
-0.189,-0.117,0.072,62.0,15.0,0.0,36.0
-0.176,-0.135,0.041,62.0,15.0,0.0,36.0
-0.226,-0.095,0.131,62.0,15.0,0.0,36.0
-0.198,-0.117,0.081,62.0,15.0,0.0,36.0
-0.188,-0.118,0.07,62.0,15.0,0.0,36.0
-0.175,-0.135,0.04,62.0,15.0,0.0,36.0
-0.224,-0.095,0.129,62.0,15.0,0.0,36.0
-0.196,-0.117,0.079,62.0,15.0,0.0,36.0
-0.187,-0.117,0.07,62.0,15.0,0.0,36.0
-0.174,-0.134,0.04,62.0,15.0,0.0,36.0
-0.223,-0.095,0.128,62.0,15.0,0.0,36.0
-0.195,-0.116,0.079,62.0,15.0,0.0,36.0
-0.19,-0.117,0.073,62.0,15.0,0.0,36.0
-0.176,-0.134,0.042,62.0,15.0,0.0,36.0
-0.226,-0.094,0.132,62.0,15.0,0.0,36.0
-0.198,-0.116,0.082,62.0,15.0,0.0,36.0
-0.178,-0.097,0.081,27.0,0.0,0.0,35.0
-0.163,-0.117,0.046,27.0,0.0,0.0,35.0
-0.216,-0.073,0.143,27.0,0.0,0.0,35.0
-0.186,-0.096,0.09,27.0,0.0,0.0,35.0
-0.177,-0.097,0.08,27.0,0.0,0.0,35.0
